Date,HomeTeam,AwayTeam,home_points_avg,away_points_avg,home_goals_avg,away_goals_avg,home_conceded_avg,away_conceded_avg,home_wins,away_wins,home_draws,away_draws,home_losses,away_losses,home_games_history,away_games_history,home_home_points_avg,away_away_points_avg,home_home_goals_avg,away_away_goals_avg,home_home_conceded_avg,away_away_conceded_avg,home_home_wins,away_away_wins,home_home_games,away_away_games,FTR
,Hertha,Werder Bremen,0.4,0.4,1.0,1.6,2.2,2.2,0,0,2,2,3,3,5,5,1.4,1.0,1.4,1.4,1.0,1.6,2,1,5,5,A
,Hoffenheim,FC Koln,2.0,1.0,1.8,1.0,1.0,2.0,3,1,1,2,1,2,5,5,1.2,1.0,1.4,0.8,1.8,2.0,2,1,5,5,A
,Mainz,Bayern Munich,1.4,2.0,1.6,2.4,1.0,1.6,1,3,4,1,0,1,5,5,2.2,1.8,2.2,2.0,0.8,1.6,3,3,5,5,H
,Dortmund,Ein Frankfurt,1.6,0.6,3.0,0.8,2.2,1.6,2,0,2,3,1,2,5,5,3.0,0.2,3.8,0.8,1.0,2.4,5,0,5,5,H
,Freiburg,Schalke 04,1.6,1.0,1.2,1.6,1.0,2.0,2,1,2,2,1,2,5,5,1.6,1.2,1.2,0.6,1.0,0.6,2,1,5,5,H
,Leverkusen,RB Leipzig,2.6,1.8,2.2,1.4,0.8,1.2,4,3,1,0,0,2,5,5,1.8,1.4,2.2,1.0,1.6,0.6,3,2,5,5,H
,M'gladbach,Union Berlin,1.2,1.6,1.0,1.6,1.2,0.8,1,2,3,2,1,1,5,5,1.8,1.4,1.4,1.2,0.8,1.4,2,2,5,5,A
,Bochum,Dortmund,1.0,2.0,1.2,3.4,2.0,1.8,1,3,2,1,2,1,5,5,0.6,1.6,0.8,2.0,2.4,1.8,1,2,5,5,D
,Ein Frankfurt,Augsburg,0.4,0.6,0.6,1.4,2.2,2.0,0,0,2,3,3,2,5,5,1.8,0.2,1.6,1.6,0.6,3.0,2,0,5,5,D
,FC Koln,Freiburg,1.6,1.6,1.6,1.6,1.8,0.8,2,2,2,2,1,1,5,5,1.0,1.6,0.8,1.2,1.0,1.4,1,2,5,5,A
,RB Leipzig,Hoffenheim,1.2,2.0,0.8,1.8,1.6,1.2,2,3,0,1,3,1,5,5,1.8,0.8,1.8,0.8,1.6,1.2,3,1,5,5,H
,Stuttgart,M'gladbach,1.0,1.2,1.4,1.0,2.0,0.8,1,1,2,3,2,1,5,5,0.8,0.4,1.4,0.4,1.6,2.4,1,0,5,5,H
,Union Berlin,Leverkusen,2.0,2.6,1.6,2.0,0.6,0.4,3,4,1,1,1,0,5,5,1.8,2.2,1.2,2.0,0.2,0.8,2,3,5,5,D
,Schalke 04,Werder Bremen,0.8,1.0,1.2,2.0,2.4,2.0,1,1,1,2,3,2,5,5,1.6,1.0,1.8,1.8,1.6,2.0,2,1,5,5,H
,Bayern Munich,Hertha,1.4,0.2,1.6,1.2,1.6,2.8,2,0,1,1,2,4,5,5,2.6,0.2,3.2,1.2,1.2,3.4,4,0,5,5,H
,Wolfsburg,Mainz,1.6,1.8,1.6,2.0,1.0,1.0,2,2,2,3,1,0,5,5,0.8,1.6,1.0,1.8,1.6,1.2,0,2,5,5,H
,Leverkusen,FC Koln,2.2,1.6,1.6,1.4,0.2,0.8,3,2,2,2,0,1,5,5,2.4,1.4,2.6,1.4,1.2,2.2,4,2,5,5,A
,Mainz,Schalke 04,1.6,1.2,1.8,1.4,1.4,2.4,2,2,2,0,1,3,5,5,2.2,1.0,2.2,0.6,0.8,1.4,3,1,5,5,A
,Augsburg,Union Berlin,0.6,1.6,1.4,1.2,2.0,0.6,0,2,3,2,2,1,5,5,1.6,1.4,1.2,1.0,1.2,1.4,2,2,5,5,H
,Freiburg,RB Leipzig,2.0,1.8,1.6,1.0,0.6,1.4,3,3,1,0,1,2,5,5,1.6,1.2,1.6,1.0,0.8,1.0,2,2,5,5,A
,Hertha,Stuttgart,0.2,1.6,1.0,1.8,2.6,2.0,0,2,1,2,4,1,5,5,1.4,1.0,1.8,1.2,1.4,1.8,2,1,5,5,H
,Hoffenheim,Ein Frankfurt,1.4,0.6,1.2,0.8,1.2,2.0,2,0,1,3,2,2,5,5,1.2,0.2,1.4,0.8,1.6,2.6,2,0,5,5,H
,M'gladbach,Bochum,1.0,0.6,0.8,1.2,0.8,2.2,1,0,2,3,2,2,5,5,1.6,1.0,1.4,0.8,1.0,1.6,2,1,5,5,H
,Werder Bremen,Bayern Munich,0.8,2.0,1.8,1.8,2.0,1.2,1,3,1,1,3,1,5,5,0.6,1.2,1.4,1.4,1.8,1.8,1,2,5,5,A
,Dortmund,Wolfsburg,1.6,1.6,2.4,2.0,1.8,1.0,2,2,2,2,1,1,5,5,3.0,2.0,3.6,1.6,0.8,0.6,5,3,5,5,H
,FC Koln,Hertha,2.0,0.6,1.8,1.2,1.0,2.6,3,1,1,0,1,4,5,5,0.4,0.2,0.2,1.0,1.2,3.0,0,0,5,5,H
,Bayern Munich,Schalke 04,2.0,1.8,1.4,2.0,1.0,2.2,3,3,1,0,1,2,5,5,2.6,1.4,3.0,1.2,1.2,1.8,4,2,5,5,H
,Bochum,Augsburg,0.4,1.0,1.0,1.2,2.4,1.6,0,1,2,2,3,2,5,5,0.8,0.4,1.0,1.6,2.2,2.6,1,0,5,5,H
,Ein Frankfurt,Mainz,0.4,1.0,0.8,1.6,2.4,2.0,0,1,2,2,3,2,5,5,1.4,1.6,1.2,1.6,0.8,1.4,1,2,5,5,H
,Union Berlin,Freiburg,1.0,1.8,0.6,1.4,0.8,0.6,1,3,2,0,2,2,5,5,1.8,2.2,1.2,1.2,0.2,0.4,2,3,5,5,H
,Wolfsburg,Hoffenheim,1.4,1.4,1.6,1.4,1.8,1.2,2,2,1,1,2,2,5,5,1.4,0.8,1.6,0.8,1.0,1.2,1,1,5,5,H
,Dortmund,M'gladbach,2.2,1.4,3.2,1.2,1.0,0.8,3,2,2,1,0,2,5,5,3.0,0.4,4.0,0.4,0.6,2.0,5,0,5,5,H
,Stuttgart,Leverkusen,1.6,1.6,2.0,1.2,1.8,0.6,2,2,2,2,1,1,5,5,1.4,1.8,1.8,1.4,1.4,0.6,2,2,5,5,D
,RB Leipzig,Werder Bremen,2.4,0.8,1.2,1.8,0.8,2.0,4,1,0,1,1,3,5,5,2.4,1.0,1.8,2.0,1.2,2.0,4,1,5,5,H
,Freiburg,Wolfsburg,1.8,2.0,1.8,2.0,1.2,1.6,3,3,0,1,2,1,5,5,1.4,1.8,1.4,1.6,0.8,1.8,2,3,5,5,H
,Hertha,Bochum,0.6,1.0,1.6,1.2,3.4,2.2,1,1,0,2,4,2,5,5,1.4,1.0,1.4,0.8,1.4,1.4,2,1,5,5,D
,Hoffenheim,Union Berlin,0.8,1.6,1.2,1.2,1.6,0.8,1,2,1,2,3,1,5,5,1.8,0.8,1.8,0.6,1.2,1.4,3,1,5,5,H
,Schalke 04,Ein Frankfurt,1.8,1.0,2.0,1.2,3.0,1.8,3,1,0,2,2,2,5,5,2.0,0.2,2.2,0.8,1.8,2.8,3,0,5,5,D
,Werder Bremen,FC Koln,0.6,2.0,1.6,2.2,2.0,1.2,1,3,0,1,4,1,5,5,0.6,2.0,1.6,1.8,1.8,1.8,1,3,5,5,D
,Bayern Munich,RB Leipzig,2.0,2.4,2.4,1.4,1.0,1.0,3,4,1,0,1,1,5,5,2.6,1.2,3.6,0.6,1.2,1.0,4,2,5,5,A
,Mainz,Stuttgart,0.8,1.2,1.2,1.6,2.2,1.6,1,1,1,3,3,1,5,5,1.6,1.0,1.8,1.2,1.4,1.8,2,1,5,5,A
,Augsburg,Dortmund,1.0,2.2,1.4,3.8,1.6,1.2,1,3,2,2,2,0,5,5,1.6,1.2,1.2,1.8,1.2,2.0,2,1,5,5,A
,Leverkusen,M'gladbach,1.2,0.8,0.8,1.2,0.6,1.8,1,1,3,1,1,3,5,5,2.4,0.4,2.4,0.8,1.0,2.2,4,0,5,5,D
,Bochum,Leverkusen,1.0,1.2,1.2,1.2,2.2,1.0,1,1,2,3,2,1,5,5,1.4,1.8,1.6,1.4,2.2,0.6,2,2,5,5,H
,Dortmund,Mainz,2.6,0.6,3.8,1.2,0.6,2.8,4,1,1,0,0,4,5,5,3.0,1.0,4.6,1.0,0.8,1.6,5,1,5,5,D
,Ein Frankfurt,Freiburg,1.0,1.8,1.4,1.8,2.0,1.0,1,3,2,0,2,2,5,5,1.4,1.6,1.4,1.2,0.8,1.2,1,2,5,5,H
,FC Koln,Bayern Munich,2.0,1.8,2.2,2.4,1.2,1.4,3,3,1,0,1,2,5,5,1.0,1.8,1.2,1.4,1.2,1.4,1,3,5,5,A
,M'gladbach,Augsburg,0.8,1.0,1.4,1.0,2.0,1.6,1,1,1,2,3,2,5,5,1.6,0.4,1.2,2.0,0.6,2.8,2,0,5,5,H
,RB Leipzig,Schalke 04,2.4,1.4,1.4,1.4,0.8,3.0,4,2,0,1,1,2,5,5,2.4,0.8,1.8,0.8,1.2,3.0,4,1,5,5,H
,Stuttgart,Hoffenheim,1.6,1.2,1.8,1.8,1.2,1.8,2,2,2,0,1,3,5,5,1.0,0.8,1.4,1.0,1.6,1.4,1,1,5,5,D
,Union Berlin,Werder Bremen,1.4,0.8,1.4,1.6,1.4,1.8,2,1,1,1,2,3,5,5,2.2,1.0,2.0,2.0,0.6,2.0,3,1,5,5,H
,Wolfsburg,Hertha,1.8,0.8,2.0,1.4,2.0,2.6,3,1,0,1,2,3,5,5,1.8,0.2,1.6,1.2,0.8,3.2,2,0,5,5,A
,Werder Bremen,Bayern Munich,0.2,2.4,0.8,2.6,1.6,1.0,0,4,1,0,4,1,5,5,0.2,1.8,1.2,1.4,2.0,1.4,0,3,5,5,A
,Augsburg,M'gladbach,0.8,1.4,0.8,1.8,1.8,1.8,1,2,1,1,3,2,5,5,1.0,0.6,0.8,1.2,1.6,2.0,1,0,5,5,D
,Hoffenheim,Freiburg,1.4,1.2,1.8,1.2,1.4,1.4,2,2,1,0,2,3,5,5,2.4,1.4,2.6,1.4,1.4,1.6,4,2,5,5,A
,Leverkusen,RB Leipzig,0.6,3.0,0.8,2.2,1.6,0.8,0,5,3,0,2,0,5,5,2.0,1.8,2.0,1.0,1.2,0.8,3,3,5,5,H
,Stuttgart,Bochum,1.6,1.6,1.8,1.6,1.2,1.2,2,2,2,2,1,1,5,5,1.2,1.2,1.4,1.0,1.4,1.0,1,1,5,5,H
,Wolfsburg,Heidenheim,1.2,0.0,1.2,0.0,2.2,0.0,2,0,0,0,3,0,5,0,1.6,0.0,1.6,0.0,1.0,0.0,2,0,5,0,H
,Dortmund,FC Koln,2.2,1.4,3.4,1.8,1.0,1.4,3,2,2,1,0,2,5,5,2.6,2.0,3.8,2.0,1.0,2.0,4,3,5,5,H
,Union Berlin,Mainz,1.4,0.2,1.4,1.0,1.4,3.0,2,0,1,1,2,4,5,5,2.2,1.0,1.8,1.2,0.6,1.8,3,1,5,5,H
,Ein Frankfurt,Darmstadt,1.6,1.4,1.8,1.4,1.4,1.2,2,2,2,1,1,2,5,5,1.8,0.8,1.6,1.2,0.8,2.2,2,1,5,5,H
,RB Leipzig,Stuttgart,2.4,1.6,2.4,2.4,1.4,1.0,4,2,0,2,1,1,5,5,2.4,1.4,2.0,1.8,1.6,1.8,4,2,5,5,H
,Bochum,Dortmund,1.4,2.6,1.4,3.4,2.0,0.8,2,4,1,1,2,0,5,5,1.4,1.2,2.0,2.2,2.2,2.0,2,1,5,5,D
,Darmstadt,Union Berlin,0.8,1.8,1.0,2.2,1.2,1.6,1,3,1,0,3,2,5,5,1.8,0.8,1.4,1.0,1.2,1.6,3,1,5,5,A
,FC Koln,Wolfsburg,1.4,1.2,1.8,1.0,1.4,2.2,2,2,1,0,2,3,5,5,1.0,1.2,1.4,1.2,1.2,2.2,1,2,5,5,A
,Freiburg,Werder Bremen,1.2,0.2,1.4,0.6,1.6,2.0,2,0,0,1,3,4,5,5,1.4,0.8,1.4,1.6,0.6,1.8,2,1,5,5,H
,Heidenheim,Hoffenheim,0.0,1.4,0.0,2.0,2.0,1.6,0,2,0,1,1,2,1,5,0.0,1.0,0.0,1.0,0.0,1.2,0,1,0,5,A
,M'gladbach,Leverkusen,1.6,1.0,2.4,1.4,2.2,2.0,2,1,2,2,1,2,5,5,2.0,1.2,1.6,0.8,0.6,0.8,3,1,5,5,A
,Mainz,Ein Frankfurt,0.2,2.0,1.2,1.8,3.2,1.2,0,3,1,1,4,1,5,5,1.0,0.2,1.8,0.8,2.2,2.8,1,0,5,5,D
,Bayern Munich,Augsburg,2.4,0.8,3.0,1.4,1.0,2.4,4,1,0,1,1,3,5,5,2.0,0.4,2.8,1.4,1.2,2.2,3,0,5,5,H
,Dortmund,Heidenheim,2.2,0.0,2.4,1.0,1.0,2.5,3,0,2,0,0,2,5,2,2.6,0.0,3.6,0.0,0.8,2.0,4,0,5,1,D
,Augsburg,Bochum,0.2,1.6,1.4,1.6,3.0,1.8,0,2,1,2,4,1,5,5,1.0,0.6,1.4,0.6,2.2,2.0,1,0,5,5,D
,Hoffenheim,Wolfsburg,1.4,1.8,2.0,1.4,1.8,1.2,2,3,1,0,2,2,5,5,1.8,1.2,2.2,1.4,1.6,2.4,3,2,5,5,H
,Leverkusen,Darmstadt,1.6,0.2,1.8,0.6,1.6,2.0,2,0,2,1,1,4,5,5,2.0,0.8,2.2,1.2,1.4,1.6,3,1,5,5,H
,Stuttgart,Freiburg,1.6,1.8,2.4,1.6,1.6,1.4,2,3,2,0,1,2,5,5,1.8,1.8,2.4,1.6,1.2,1.6,2,3,5,5,H
,Werder Bremen,Mainz,0.2,0.4,0.4,1.0,1.8,2.8,0,0,1,2,4,3,5,5,0.2,0.4,0.8,0.8,2.2,2.6,0,0,5,5,H
,M'gladbach,Bayern Munich,1.0,2.4,2.0,3.2,2.8,1.0,1,4,2,0,2,1,5,5,1.8,2.4,1.2,2.0,0.8,1.0,3,4,5,5,A
,Ein Frankfurt,FC Koln,2.2,0.8,1.8,1.6,0.8,1.6,3,1,2,1,0,3,5,5,2.2,2.0,1.6,1.8,0.6,1.0,3,3,5,5,D
,Union Berlin,RB Leipzig,2.4,2.4,3.0,3.2,1.6,1.6,4,4,0,0,1,1,5,5,2.2,1.8,2.0,1.4,0.8,1.2,3,3,5,5,A
,Bayern Munich,Leverkusen,2.4,2.0,2.4,2.6,1.2,1.6,4,3,0,1,1,1,5,5,2.0,1.2,2.6,0.8,1.0,0.8,3,1,5,5,D
,FC Koln,Hoffenheim,0.4,2.0,0.8,2.4,1.4,1.6,0,3,2,1,3,1,5,5,0.8,1.0,1.6,1.2,1.6,1.4,1,1,5,5,A
,Freiburg,Dortmund,1.8,1.8,1.2,1.8,1.6,1.0,3,2,0,3,2,0,5,5,1.8,1.2,1.4,2.0,0.4,1.8,3,1,5,5,A
,Mainz,Stuttgart,0.4,2.0,1.0,3.2,3.0,1.4,0,3,2,1,3,1,5,5,1.0,1.4,1.8,2.0,2.2,2.2,1,2,5,5,A
,RB Leipzig,Augsburg,2.4,0.4,3.4,1.4,1.4,2.8,4,0,0,2,1,3,5,5,3.0,0.2,3.0,1.2,1.2,2.4,5,0,5,5,H
,Wolfsburg,Union Berlin,1.2,1.8,1.2,2.2,1.6,1.8,2,3,0,0,3,2,5,5,2.0,1.2,1.6,1.6,0.6,1.6,3,2,5,5,H
,Bochum,Ein Frankfurt,1.2,1.8,1.4,1.4,1.8,1.0,1,2,3,3,1,0,5,5,1.6,0.4,1.8,1.0,1.8,2.6,2,0,5,5,D
,Heidenheim,Werder Bremen,0.3333333333333333,0.8,1.3333333333333333,1.0,2.3333333333333335,1.4,0,1,1,1,2,3,3,5,0.0,0.6,2.0,1.2,3.0,1.6,0,1,1,5,H
,Darmstadt,M'gladbach,0.2,1.0,0.8,1.8,2.8,2.2,0,1,1,2,4,2,5,5,1.2,0.6,1.2,2.0,1.8,2.8,2,0,5,5,D
,Stuttgart,Darmstadt,2.0,0.4,3.0,1.4,1.4,3.0,3,0,1,2,1,3,5,5,2.2,0.8,2.8,1.0,0.6,2.0,3,1,5,5,H
,Augsburg,Mainz,0.4,0.4,1.4,1.0,2.8,2.8,0,0,2,2,3,3,5,5,1.2,0.2,1.6,0.6,2.0,3.2,1,0,5,5,H
,Bayern Munich,Bochum,2.6,1.2,2.6,1.4,1.0,1.8,4,1,1,3,0,1,5,5,2.0,0.6,2.8,0.8,1.2,2.2,3,0,5,5,H
,Dortmund,Wolfsburg,1.8,1.8,2.0,1.6,1.4,1.4,2,3,3,0,0,2,5,5,2.2,1.2,3.2,1.6,1.2,2.6,3,2,5,5,H
,M'gladbach,RB Leipzig,1.0,2.4,2.0,3.4,2.4,1.2,1,4,2,0,2,1,5,5,1.2,1.8,1.0,1.8,1.2,1.2,2,3,5,5,A
,Union Berlin,Hoffenheim,1.8,2.0,2.0,2.2,1.4,1.4,3,3,0,1,2,1,5,5,2.0,1.4,1.8,1.6,1.2,1.4,3,2,5,5,A
,Werder Bremen,FC Koln,0.6,0.2,1.2,0.8,2.0,1.8,1,0,0,1,4,4,5,5,0.8,1.6,1.4,1.4,1.8,1.0,1,2,5,5,H
,Leverkusen,Heidenheim,2.0,1.0,2.6,2.0,1.6,2.25,3,1,1,1,1,2,5,4,2.0,0.5,2.6,1.0,1.4,2.0,3,0,5,2,H
,Ein Frankfurt,Freiburg,1.8,1.2,1.2,1.2,0.8,2.4,2,2,3,0,0,3,5,5,2.2,1.2,1.6,1.2,0.6,2.4,3,2,5,5,D
,Hoffenheim,Dortmund,2.4,2.2,2.4,1.8,1.2,1.0,4,3,0,2,1,0,5,5,1.8,1.8,2.4,2.4,1.8,1.4,3,2,5,5,A
,Bochum,M'gladbach,0.6,0.4,0.8,1.6,3.2,2.6,0,0,3,2,2,3,5,5,1.8,0.6,1.8,2.4,1.0,3.2,2,0,5,5,A
,FC Koln,Stuttgart,0.2,2.4,0.8,3.4,1.8,1.4,0,4,1,0,4,1,5,5,0.6,1.4,1.6,2.0,2.0,2.0,1,2,5,5,A
,Heidenheim,Union Berlin,0.8,1.2,1.8,1.8,2.6,1.8,1,2,1,0,3,3,5,5,1.5,1.2,3.0,1.6,2.5,1.6,1,2,2,5,H
,Mainz,Leverkusen,0.2,2.6,0.8,3.4,2.8,1.2,0,4,1,1,4,0,5,5,0.8,1.2,1.6,1.2,2.4,1.2,1,1,5,5,A
,Wolfsburg,Ein Frankfurt,1.8,1.4,1.4,0.8,1.2,0.6,3,1,0,4,2,0,5,5,2.4,0.6,2.0,1.0,0.8,2.2,4,0,5,5,H
,RB Leipzig,Bayern Munich,2.4,2.6,2.8,3.6,0.8,0.8,4,4,0,1,1,0,5,5,3.0,2.4,3.0,2.2,0.8,1.2,5,4,5,5,D
,Darmstadt,Werder Bremen,0.2,1.2,1.2,1.6,3.2,2.0,0,2,1,0,4,3,5,5,1.4,0.0,1.8,0.8,2.0,2.0,2,0,5,5,H
,Freiburg,Augsburg,1.4,1.0,1.0,1.8,2.0,2.6,2,1,1,2,2,2,5,5,1.8,0.2,1.8,0.8,1.0,2.4,3,0,5,5,H
,M'gladbach,Mainz,0.8,0.2,1.4,0.6,2.0,2.6,1,0,1,1,3,4,5,5,1.2,0.2,1.0,0.8,1.2,3.0,2,0,5,5,D
,Augsburg,Darmstadt,0.8,0.8,1.0,2.0,2.2,3.4,1,1,1,1,3,3,5,5,1.6,0.2,1.8,0.8,2.0,2.4,2,0,5,5,A
,Dortmund,Union Berlin,2.2,0.6,2.2,1.0,1.2,1.8,3,1,2,0,0,4,5,5,2.2,0.6,2.2,1.4,1.2,1.8,3,1,5,5,H
,RB Leipzig,Bochum,2.6,0.6,2.8,1.0,0.6,2.8,4,0,1,3,0,2,5,5,2.6,0.4,3.2,0.6,1.2,3.4,4,0,5,5,D
,Stuttgart,Wolfsburg,2.4,1.8,2.8,1.4,1.4,1.2,4,3,0,0,1,2,5,5,2.2,0.6,3.0,0.6,0.6,2.6,3,1,5,5,H
,Werder Bremen,Hoffenheim,1.2,2.4,2.0,2.4,2.0,1.4,2,4,0,0,3,1,5,5,1.4,2.0,1.6,2.0,1.6,1.2,2,3,5,5,A
,Leverkusen,FC Koln,2.6,0.2,3.4,0.8,0.8,2.0,4,0,1,1,0,4,5,5,2.0,1.0,3.0,1.0,1.6,1.2,3,1,5,5,H
,Bayern Munich,Freiburg,2.2,1.4,3.2,1.0,1.2,1.8,3,2,2,1,0,2,5,5,2.0,0.8,3.8,1.0,1.2,2.4,3,1,5,5,H
,Ein Frankfurt,Heidenheim,0.8,1.4,0.6,2.0,1.0,2.2,0,2,4,1,1,2,5,5,2.2,0.3333333333333333,1.4,1.0,0.4,2.6666666666666665,3,0,5,3,H
,Dortmund,Werder Bremen,2.6,1.2,2.8,2.4,1.4,2.4,4,2,1,0,0,3,5,5,2.2,0.0,2.0,1.0,1.2,2.4,3,0,5,5,H
,Darmstadt,RB Leipzig,1.4,2.2,2.2,1.8,2.8,0.4,2,3,1,2,2,0,5,5,1.4,2.4,2.2,2.0,2.2,0.8,2,4,5,5,A
,Freiburg,Bochum,0.8,0.6,0.8,0.8,2.4,2.6,1,0,1,3,3,2,5,5,1.8,0.6,1.4,0.6,1.0,3.0,3,0,5,5,H
,Hoffenheim,Ein Frankfurt,2.4,1.2,2.4,0.8,1.4,0.8,4,1,0,3,1,1,5,5,1.8,0.6,2.4,1.0,1.8,1.8,3,0,5,5,A
,Union Berlin,Stuttgart,0.0,3.0,0.6,3.2,2.4,0.6,0,5,0,0,5,0,5,5,1.8,1.8,1.8,2.2,1.6,1.8,3,3,5,5,A
,Wolfsburg,Leverkusen,1.2,2.6,1.2,3.4,1.6,0.8,2,4,0,1,3,0,5,5,2.4,1.6,1.8,1.8,0.8,1.2,4,2,5,5,A
,Mainz,Bayern Munich,0.2,2.2,0.8,3.2,2.8,1.0,0,3,1,2,4,0,5,5,0.2,2.6,1.0,2.4,2.8,1.0,0,4,5,5,A
,FC Koln,M'gladbach,0.2,1.0,0.6,1.8,2.2,1.8,0,1,1,2,4,2,5,5,0.6,1.2,1.6,2.8,2.2,3.0,1,1,5,5,H
,Heidenheim,Augsburg,1.4,0.8,1.6,1.0,2.0,2.0,2,1,1,1,2,3,5,5,2.0,0.0,2.3333333333333335,0.6,1.6666666666666667,2.6,2,0,3,5,A
,Bochum,Mainz,0.4,0.2,0.6,1.0,2.6,2.6,0,0,2,1,3,4,5,5,1.6,0.4,1.8,1.2,1.4,2.8,2,0,5,5,D
,Augsburg,Wolfsburg,1.2,1.2,1.6,1.2,2.0,1.4,2,2,0,0,3,3,5,5,1.0,0.6,1.8,0.8,2.4,2.0,1,1,5,5,H
,Bayern Munich,Darmstadt,2.2,1.4,3.4,2.2,1.0,2.4,3,2,2,1,0,2,5,5,2.0,0.8,3.2,1.2,1.2,2.4,3,1,5,5,H
,M'gladbach,Heidenheim,1.0,1.2,1.8,1.6,2.0,2.6,1,2,2,0,2,3,5,5,0.8,0.25,1.0,0.75,1.6,2.5,1,0,5,4,H
,Stuttgart,Hoffenheim,3.0,1.8,2.8,2.0,0.6,1.8,5,3,0,0,0,2,5,5,2.6,2.6,3.4,2.4,0.6,1.2,4,4,5,5,A
,Werder Bremen,Union Berlin,0.6,0.0,1.6,0.6,2.6,2.4,1,0,0,0,4,5,5,5,1.4,0.6,1.8,1.8,1.8,2.4,2,1,5,5,H
,RB Leipzig,FC Koln,2.2,0.6,1.8,1.0,0.6,2.2,3,1,2,0,0,4,5,5,2.2,0.4,2.8,0.6,1.0,1.6,3,0,5,5,H
,Ein Frankfurt,Dortmund,1.6,3.0,1.2,2.6,0.8,1.0,2,5,2,0,1,0,5,5,2.2,2.2,1.2,2.4,0.4,1.0,3,3,5,5,D
,Leverkusen,Freiburg,2.6,1.4,2.8,1.2,0.8,1.6,4,2,1,1,0,2,5,5,2.6,0.8,3.4,0.6,1.2,2.2,4,1,5,5,H
,Darmstadt,Bochum,1.2,0.4,1.6,0.8,3.4,2.8,2,0,0,2,3,3,5,5,0.8,0.4,1.8,0.6,2.8,3.2,1,0,5,5,A
,FC Koln,Augsburg,0.6,1.8,0.8,2.2,2.8,1.8,1,3,0,0,4,2,5,5,0.6,0.6,1.2,1.2,2.0,2.4,1,1,5,5,D
,Freiburg,M'gladbach,1.4,1.4,1.0,1.6,1.2,1.6,2,2,1,1,2,2,5,5,2.4,1.2,1.8,2.6,1.0,2.6,4,1,5,5,D
,Hoffenheim,Leverkusen,1.8,3.0,2.0,2.8,2.0,0.6,3,5,0,0,2,0,5,5,1.2,2.0,2.0,2.0,2.2,1.2,2,3,5,5,A
,Mainz,RB Leipzig,0.4,2.2,1.2,2.4,2.4,0.6,0,3,2,2,3,0,5,5,0.2,2.4,0.8,2.4,2.8,1.0,0,4,5,5,H
,Union Berlin,Ein Frankfurt,0.0,1.6,0.4,1.6,2.4,1.2,0,2,0,2,5,1,5,5,1.2,1.2,1.0,1.4,1.8,1.4,2,1,5,5,A
,Dortmund,Bayern Munich,2.6,2.6,2.4,4.6,1.2,0.6,4,4,1,1,0,0,5,5,2.6,2.6,1.8,2.6,0.8,1.0,4,4,5,5,A
,Wolfsburg,Werder Bremen,0.6,1.2,1.2,1.6,1.8,1.8,1,2,0,0,4,3,5,5,1.8,0.0,1.6,0.8,1.0,2.2,3,0,5,5,D
,Heidenheim,Stuttgart,0.6,2.4,1.0,2.6,2.6,1.0,1,4,0,0,4,1,5,5,1.5,2.4,2.25,2.6,2.5,1.4,2,4,4,5,H
,M'gladbach,Wolfsburg,1.6,0.8,2.2,1.6,2.0,2.0,2,1,2,1,1,3,5,5,0.8,0.6,1.0,1.2,1.8,2.2,1,1,5,5,H
,Augsburg,Hoffenheim,1.4,1.2,2.0,2.0,1.8,2.6,2,2,1,0,2,3,5,5,1.6,3.0,2.4,2.8,2.2,1.4,2,5,5,5,D
,Bayern Munich,Heidenheim,2.6,1.2,4.0,1.2,0.6,1.8,4,2,1,0,0,3,5,5,2.6,0.2,4.6,0.8,0.6,2.4,4,0,5,5,H
,Darmstadt,Mainz,1.2,1.0,1.6,1.4,3.2,2.0,2,1,0,2,3,2,5,5,0.8,0.4,2.0,1.2,2.8,2.8,1,0,5,5,D
,Stuttgart,Dortmund,1.8,2.0,2.0,2.2,1.2,2.0,3,3,0,1,2,1,5,5,2.4,2.2,3.6,2.8,1.0,1.4,4,3,5,5,H
,Bochum,FC Koln,1.0,0.8,1.2,0.8,1.6,2.6,1,1,2,1,2,3,5,5,1.2,0.2,1.6,0.4,1.4,2.6,1,0,5,5,D
,Leverkusen,Union Berlin,3.0,0.0,2.6,0.4,0.8,2.6,5,0,0,0,0,5,5,5,3.0,0.6,3.4,1.4,1.0,2.0,5,1,5,5,H
,Werder Bremen,Ein Frankfurt,0.8,2.0,1.6,2.2,2.0,1.2,1,3,1,1,3,1,5,5,1.8,1.6,2.0,1.6,1.6,1.0,3,2,5,5,D
,RB Leipzig,Freiburg,1.6,1.4,2.2,1.6,1.0,1.8,2,2,2,1,1,2,5,5,2.2,0.8,3.2,0.6,0.6,2.2,3,1,5,5,H
,FC Koln,Bayern Munich,1.0,3.0,1.0,4.4,2.4,0.6,1,5,2,0,2,0,5,5,0.8,2.6,1.2,3.0,1.8,0.8,1,4,5,5,A
,Dortmund,M'gladbach,1.4,1.6,1.8,2.4,2.2,1.8,2,2,1,2,2,1,5,5,2.0,1.2,1.6,2.8,1.6,2.8,3,1,5,5,H
,Freiburg,Darmstadt,0.8,0.8,1.4,0.8,2.4,2.8,1,1,1,1,3,3,5,5,2.0,0.6,2.0,0.8,1.6,3.6,3,1,5,5,D
